CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
12249,Female,47.0,26,19.0
12250,Male,32.0,25,40.0
12251,Female,38.0,27,64.0
12252,Male,48.0,20,49.0
12253,Male,38.0,50,74.0
12254,Male,46.0,22,42.0
12255,Female,38.0,80,77.0
12256,Male,39.0,22,60.0
12257,Male,41.0,33,59.0
12258,Male,44.0,29,51.0
12259,Male,43.0,19,69.0
12260,Male,50.0,18.0,39.0
12261,Male,40.0,23,51.0
12262,Female,57.0,25,37.0
12263,Female,52.0,27$,66.0
12264,Female,43.0,42,41.0
12265,Female,18.0,53,29.0
12266,Male,44.0,52,82.0
12267,Male,32.0,,43.0
12268,Female,46.0,150,66.0
12269,F,40.0,15,48.0
12270,Male,65.0,54,55.0
12271,Male,40.0,17.0,59.0
12272,Female,18.0,87,65.0
12273, Female,50.0,46,30.0
12274,Female,64.0,34,72.0
12275,Male,37.0,34,0.0
12276,Male,19.0,43.0,45.0
12277,Female,,51,29.0
12278,Female,25.0,,55.0
12279,Female,28.0,112,73.0
12280,Male,36.0,23,35.0
12281,Male,21.0,18,34.0
12282,Male,39.0,71,74.0
12283,Male,23.0,27,62.0
12284,female,30.0,62,82.0
12285,Female,18.0,25,44.0
12286,Male,38.0,75,79.0
12287,Male,48.0,39,38.0
12288,Male,55.0,30,55.0
12289,Male,42.0,65,90.0
12290,Male,20.0,26.0,42.0
12291,Female,18.0,17,45.0
12292,Male,37.0,43,81.0
12293,Female,36.0,30,65.0
12294,Female,40.0,18,30.0
12295,Female,44.0,61,68.0
12296,Female,32.0,72,70.0
12297,Male,39.0,22,70.0
12298,Female,47.0,37,59.0
12299,Male,45.0,23,45.0
12300,Male,39.0,32,48.0
12301,Male,33.0,85,77.0
12302,Female,19.0,24,30.0
12303,male,36.0,39,80.0
12304,Female,42.0,150,91.0
12305,Female,36.0,22,71.0
12306,Female,35.0,81,98.0
12307,Female,45.0,36,64.0
12308,Female,49.0,32,41.0
12309,Male,30.0,39,38.0
12310,Male,36.0,20,93.0
12311,Male,53.0,32,89.0
12312,Male,47.0,18,62.0
12313,Male,55.0,38,40.0
12314,Female,42.0,,58.0
12315,Male,36.0,19,60.0
12316,Female,33.0,37,54.0
12317,Female,18.0,23,69.0
12318,Male,33.0,40,53.0
12319,Male,24.0,29,38.0
12320,Male,50.0,16,38.0
12321,Male,26.0,49,76.0
12322,Female,54.0,71,63.0
12323,Male,34.0,57,51.0
12324,Female,18.0,32,37.0
12325,Female,19.0,25,39.0
12326,M,22.0,23,70.0
12327,Female,48.0,32,39.0
12328,Male,37.0,19$,66.0
12329,Female,33.0,17,93.0
12330,Female,44.0,28,72.0
12331,Male,41.0,26,64.0
12332,Male,64.0,91,49.0
12333,Male,56.0,47,47.0
12334,Male,18.0,59,53.0
12335,Male,18.0,36,60.0
12336,Male,37.0,51,83.0
12337,Male ,42.0,98,80.0
12338,Male,,49,51.0
12339,Female,25.0,,57.0
12340,Female,42.0,17,61.0
12341,Female,33.0,15,67.0
12342,male,37.0,29,66.0
12343,Male,44.0,29,83.0
12344,Female ,24.0,20,36.0
12345,Male,18.0,31,64.0
12346,Male,64.0,32,49.0
12347,Male,44.0,29,51.0
12348,Female,27.0,30,59.0
12349,Male,41.0,15,36.0
12350,Female,28.0,59,92.0
12351,Male,18.0,141.0,59.0
12352,Male,58.0,24,37.0
12353,Male,53.0,15,8.0
12354,Male,45.0,51,58.0
12355,Male,27.0,15,56.0
12356,Male,31.0,23,77.0
12357,Male,40.0,15,88.0
12358,Male,26.0,29,59.0
12359,Female,37.0,27,50.0
12360,Male,21.0,17,40.0
12361,Male,40.0,65,38.0
12362,Female,59.0,,72.0
12363,Male,47.0,25,39.0
12364,M,,150,82.0
12365,Male,25.0,20,71.0
12366,Male,59.0,19.0,46.0
12367,Male,33.0,61,71.0
12368,Female,41.0,68,96.0
12369,Female,38.0,24,42.0
12370,Male,31.0,39,62.0
12371,Female,32.0,42,63.0
12372,Female,31.0,23,56.0
12373,Female,44.0,58,74.0
12374,Male,50.0,25,51.0
12375,Male,33.0,44,47.0
12376,Female,55.0,21,54.0
12377,Male,27.0,28,56.0
12378,Female,40.0,23,71.0
12379,Male,43.0,24,71.0
12380,Male,48.0,15,62.0
12381,Male,20.0,15,59.0
12382,Male,31.0,16$,50.0
12383,Female,48.0,23,19.0
12384,Female,24.0,47,45.0
12385,Male,18.0,36,52.0
12386,Female,40.0,48,47.0
12387,Male,53.0,56,32.0
12388,Female,50.0,42,34.0
12389,Male,25.0,65,69.0
12390,Female,24.0,16$,50.0
12391,Female,28.0,28,83.0
12392,Female,27.0,22,85.0
12393,Female,31.0,32,91.0
12394,Female,26.0,124,100.0
12395,Male,50.0,26,66.0
12396,Female,55.0,43,56.0
12397,Male,48.0,33.0,43.0
12398,Female,25.0,16,72.0
12399,Male,47.0,37,46.0
12400,Female,40.0,24,69.0
12401,Male,30.0,43,74.0
12402,Male,30.0,49,54.0
12403,male,40.0,20,59.0
12404,Male,30.0,75,79.0
12405,Female,34.0,42,46.0
12406,Female,26.0,27$,39.0
12407,Male,39.0,20,31.0
12408,Male,29.0,62,60.0
12409,MALE,47.0,22,24.0
12410,Female,44.0,29,47.0
12411,Male,46.0,16,13.0
12412,Male,31.0,41,73.0
12413,Female,38.0,16,74.0
12414,Male,70.0,22,50.0
12415,Male,18.0,47,61.0
12416,Male,48.0,25,61.0
12417,Female,42.0,34,40.0
12418,Male,18.0,104,64.0
12419,Female,26.0,37,100.0
12420,Female,19.0,26,42.0
12421,MALE,54.0,21,24.0
12422,Female,58.0,27,53.0
12423,Male,63.0,24,68.0
12424,Male,45.0,55,55.0
12425,Male,55.0,64,64.0
12426,Female,45.0,25,66.0
12427,Female,56.0,29$,48.0
12428,Male,38.0,24,52.0
12429,Male,43.0,39,67.0
12430,Male,49.0,58,65.0
12431,Male,27.0,17,71.0
12432,Male,18.0,15,52.0
12433,Female,30.0,18,81.0
12434,Male,29.0,17,42.0
12435,Male ,35.0,41,61.0
12436,Male,42.0,33,39.0
12437,Male,18.0,29,32.0
12438,Female,70.0,16,60.0
12439,Female,37.0,18,54.0
12440,Male,48.0,21,41.0
12441,Female,48.0,27,23.0
12442,Male,42.0,33,74.0
12443,M,47.0,15,44.0
12444,Female,44.0,16,71.0
12445,Female,31.0,23,51.0
12446,Male,31.0,27,60.0
12447,Male,31.0,37,66.0
12448,Male,35.0,22,43.0
12449,Female,43.0,35,68.0
12450,Male,41.0,30,61.0
12451,Female,26.0,31,39.0
12452,Female,42.0,31,55.0
12453,Female,41.0,38,90.0
12454,Male,34.0,21,51.0
12455,Female,55.0,37,64.0
12456,Male,45.0,107,79.0
12457,Male,35.0,62,41.0
12458,Male,35.0,,77.0
12459,Male,25.0,35,71.0
12460,Male,45.0,20,67.0
12461,Male,47.0,29,30.0
12462,Male,42.0,47,49.0
12463,Female,41.0,23,43.0
12464,Male,70.0,19,28.0
12465,Female,42.0,28,78.0
12466,Female,37.0,39,53.0
12467,Male,45.0,22,24.0
12468,Male,18.0,35,21.0
12469,Female,31.0,18,88.0
12470,Male,18.0,62,33.0
12471,Male,30.0,36,84.0
12472,Male,53.0,150,57.0
12473,Female,23.0,54,45.0
12474,Female,36.0,118,85.0
12475,Male,52.0,46,31.0
12476,Male,18.0,22,21.0
12477,Male,46.0,35,41.0
12478,Male,32.0,111,100.0
12479,Male,18.0,24,55.0
12480,Male,34.0,45,77.0
12481,Female,18.0,23,60.0
12482,Male,52.0,37,43.0
12483,Male,30.0,26,63.0
12484,Male,51.0,41,52.0
12485,Male,38.0,21,60.0
12486,Male,55.0,68.0,50.0
12487,Male,41.0,21,89.0
12488,Male,31.0,36,58.0
12489,Female,42.0,40$,87.0
12490,Male,47.0,21,54.0
12491,Male,31.0,37,75.0
12492,Female,24.0,43,47.0
12493,Female,26.0,26,48.0
12494,Female,43.0,18,43.0
12495,Female,26.0,60,64.0
12496,Male,32.0,24,86.0
12497,Female,33.0,59,84.0
12498,Male,37.0,17,58.0
12499,Female,55.0,31,13.0
12500,Male,56.0,30,42.0
12501,Female,18.0,47,44.0
12502,Female,30.0,18,80.0
12503,Male,47.0,102,74.0
12504,Male,30.0,49,56.0
12505,Female,18.0,32,52.0
12506,Male,48.0,20,65.0
12507,Male ,32.0,22,77.0
12508,Female,33.0,33,67.0
12509,Male,23.0,19,28.0
12510,Female,43.0,46,58.0
12511,Male,36.0,48,54.0
12512,Male,40.0,50,55.0
12513,Female,40.0,15,65.0
12514,Female,41.0,90,64.0
12515,Male,18.0,18,47.0
12516,Female,70.0,60,40.0
12517,Female,19.0,15,63.0
12518,Female,46.0,23,54.0
12519,Female,18.0,34,59.0
12520,Male,18.0,30,43.0
12521,Male,67.0,49,47.0
12522,Male,41.0,63,84.0
12523,Female,20.0,44,66.0
12524,Male,31.0,110,100.0
12525,Male,57.0,48,54.0
12526,Male,32.0,29,48.0
12527,Female,19.0,33,57.0
12528,Male,21.0,17,72.0
12529,Male,34.0,25,46.0
12530,Male,31.0,35,60.0
12531,Female,51.0,19,50.0
12532,Male,18.0,57$,24.0
12533,Female,26.0,29,63.0
12534,Male,23.0,16,38.0
12535,Female,,20,33.0
12536,Male,31.0,41,87.0
12537,Male,,34,58.0
12538,Male,46.0,120.0,55.0
12539,Female,49.0,26,46.0
12540,Male,34.0,31,54.0
12541,Male,18.0,30,42.0
12542,Female,59.0,15,49.0
12543,Male,18.0,19,68.0
12544,Male,34.0,20,36.0
12545,MALE,29.0,41,70.0
12546,Female ,37.0,71.0,70.0
12547,Male,,45,12.0
12548,Male,27.0,45,59.0
12549,Female,44.0,79,88.0
12550,Female,25.0,17,47.0
12551,Male,44.0,,54.0
12552,Female,43.0,118,96.0
12553,Female,67.0,24,40.0
12554,Male,39.0,17,66.0
12555,MALE,44.0,38,75.0
12556,Male,42.0,35,69.0
12557,Male,19.0,19,40.0
12558,Male,37.0,110,100.0
12559,Male,43.0,47,99.0
12560,Female,47.0,150,79.0
12561,Female,26.0,18,41.0
12562,Female,55.0,17,43.0
12563,Female,32.0,34,53.0
12564,Male,45.0,31,70.0
12565,Male,29.0,102,60.0
12566,Male,33.0,44,75.0
12567,Male,27.0,26,68.0
12568,Female,32.0,15,71.0
12569,Male,18.0,34,53.0
12570,Female,29.0,18,46.0
12571,Female,36.0,48$,75.0
12572,Female,50.0,15,42.0
12573,Male,50.0,36,67.0
12574, Male,21.0,16,59.0
12575,Male,33.0,23,67.0
12576,Female,41.0,16,67.0
12577,Male,44.0,18,52.0
12578, Male,,34,42.0
12579,Female,40.0,67.0,68.0
12580,Female,64.0,27,31.0
12581,Female,58.0,15,32.0
12582,Female,39.0,16,43.0
12583,Male,38.0,40,63.0
12584,Male,35.0,51,63.0
12585,Female,31.0,32,75.0
12586, Female,33.0,35.0,57.0
12587,Male,51.0,45,58.0
12588,Female,45.0,18,60.0
12589,Male,30.0,19,77.0
12590,Male,29.0,31,59.0
12591,Female,27.0,99,77.0
12592,Male,31.0,16,100.0
12593,Male,40.0,38,72.0
12594,Male,34.0,18,69.0
12595,Male,26.0,64,81.0
12596,Male,18.0,16,40.0
12597,Male,33.0,33,57.0
12598,Female,42.0,97,56.0
12599,Male,29.0,34,52.0
12600,Male,69.0,35,65.0
12601,Female,21.0,119,69.0
12602,Male,36.0,82,65.0
12603,Male,22.0,22,21.0
12604,Female,24.0,41,36.0
12605,Male,50.0,20,28.0
12606,Female,52.0,57,56.0
12607,Female,18.0,33,58.0
12608,Male,37.0,18,46.0
12609,Male,34.0,15,72.0
12610,Female,31.0,40,70.0
12611,Male,41.0,60,70.0
12612,Male,38.0,65,66.0
12613,Male,57.0,26,48.0
12614,Male,36.0,32,41.0
12615,FEMALE,28.0,27.0,55.0
12616,Female,22.0,61,43.0
12617,Male,24.0,28,28.0
12618,Female,43.0,36,61.0
12619,Male,29.0,85,63.0
12620,Female,35.0,57,73.0
12621,Male,26.0,45,38.0
12622,female,18.0,25,60.0
12623,Female,18.0,18,36.0
12624,Male,44.0,29,36.0
12625,Male,48.0,31,48.0
12626,Male,46.0,39,29.0
12627,Female,40.0,39,47.0
12628,Male,27.0,62,65.0
12629,Male,41.0,17,60.0
12630,Male,32.0,15,65.0
12631,Male,39.0,20,71.0
12632,Female,23.0,92,57.0
12633,Male,53.0,31,54.0
12634,male,18.0,25,59.0
12635,Male,56.0,29,61.0
12636,Male,22.0,39,61.0
12637,Male,45.0,17,40.0
12638,Female,46.0,40,47.0
12639,Male,56.0,24,30.0
12640,Male,59.0,17,45.0
12641,F,56.0,33,38.0
12642,Male,48.0,67,52.0
12643,Female,39.0,62,59.0
12644,Male,32.0,35,70.0
12645,Male,29.0,46,87.0
12646,Female,35.0,22,70.0
12647,Male,37.0,16,55.0
12648,Male,48.0,64,72.0
12649,Male,33.0,17,76.0
12650,Female,46.0,45,54.0
12651,Male,18.0,69,33.0
12652,Male,26.0,27,44.0
12653,Male,50.0,38,46.0
12654,Female,44.0,74,65.0
12655,Male,28.0,23,51.0
12656,Female,42.0,20,73.0
12657,male,35.0,28,62.0
12658,Female,28.0,36,70.0
12659,Female,18.0,25.0,33.0
12660,Male,29.0,24,86.0
12661,Female,33.0,34,74.0
12662,Female,54.0,20,58.0
12663,Male,39.0,88,79.0
12664,Female,41.0,29,73.0
12665, Female,34.0,21,70.0
12666,Male,36.0,17,81.0
12667,Female,40.0,20,64.0
12668,Female,27.0,150,79.0
12669,Female,25.0,49,69.0
12670,Female,50.0,18,77.0
12671,Female,41.0,79,74.0
12672,Female,49.0,28,62.0
12673,Female,44.0,34.0,61.0
12674,Female,27.0,15,54.0
12675,Male,31.0,16,61.0
12676,Male,27.0,39,74.0
12677,Female,,26,53.0
12678,Male,47.0,23,26.0
12679,Male,53.0,29,57.0
12680,Female,29.0,82,59.0
12681,Male,29.0,90,83.0
12682,Female,33.0,25,54.0
12683,Male,48.0,38,56.0
12684,Male,26.0,134,77.0
12685,Male,24.0,20,40.0
12686,Male,18.0,24,49.0
12687,Female,39.0,15,37.0
12688,Male,33.0,25,45.0
12689,Male,27.0,23,47.0
12690,Female,36.0,29,83.0
12691,Male,59.0,54,66.0
12692,Male,36.0,43,56.0
12693,Female,27.0,42,69.0
12694,Male,38.0,35,74.0
12695,Male,59.0,37,54.0
12696,Male,25.0,22,93.0
12697,Male,66.0,17,48.0
12698,Female,25.0,26,51.0
12699,Female,49.0,90,38.0
12700,Male,18.0,54,55.0
12701,Female,45.0,33,92.0
12702,Male,50.0,47,67.0
12703,Female,45.0,30,51.0
12704,Female,31.0,48,56.0
12705,Female,26.0,31,76.0
12706,Male,29.0,17,52.0
12707,Female,46.0,34,67.0
12708,Male,41.0,26,43.0
12709,Female,35.0,26,83.0
12710,Female,25.0,22,61.0
12711,Male,35.0,31.0,66.0
12712,Male,34.0,17,84.0
12713,Female,46.0,32,59.0
12714,Male,32.0,17,68.0
12715,Male,41.0,24$,56.0
12716,Male,24.0,17,69.0
12717,Male,53.0,30,48.0
12718,Male,48.0,22,46.0
12719,Male,37.0,43,63.0
12720,Male,27.0,39,54.0
12721,Female,37.0,23,55.0
12722,Male,41.0,41,31.0
12723,Male,57.0,21,60.0
12724,Female,26.0,27,66.0
12725,Female,19.0,30,58.0
12726,Male,19.0,59,44.0
12727,Male,35.0,59,88.0
12728,Female,26.0,31,46.0
12729,Female,28.0,58,84.0
12730,Male,28.0,29,58.0
12731,Female ,18.0,41,40.0
12732,Male,43.0,25,68.0
12733,Male,18.0,20,19.0
12734,Male,45.0,19,54.0
12735,Female,32.0,39,67.0
12736,Female,36.0,33,69.0
12737,Male,40.0,16,48.0
12738,Male,49.0,42$,38.0
12739,Female,54.0,52,61.0
12740,Male,36.0,16,46.0
12741,Female,41.0,17,49.0
12742,Male,25.0,35,50.0
12743,Male,37.0,17,46.0
12744,Male,59.0,41,38.0
12745,Male,31.0,35,67.0
12746,Female,25.0,45,65.0
12747,Female,46.0,17,27.0
12748,Male,49.0,15,41.0
12749,Male,18.0,70,31.0
12750,Male,28.0,49$,56.0
12751,Female,56.0,19,70.0
12752, Male,37.0,42,61.0
12753,Male,38.0,,57.0
12754,Male,38.0,,52.0
12755,Male,50.0,39,71.0
12756,Male,43.0,25,64.0
12757,Female,30.0,40,32.0
12758,Female,44.0,29,58.0
12759,Male,41.0,20,55.0
12760,Male,47.0,54,49.0
12761,Male,26.0,22,72.0
12762,Female,18.0,15,43.0
12763,Male,42.0,24,35.0
12764,Male,29.0,24,81.0
12765,Female,43.0,54,61.0
12766,Female,30.0,24,80.0
12767,Male,51.0,19,31.0
12768,Female,56.0,26,55.0
12769,Female,32.0,,71.0
12770,Female,52.0,35,33.0
12771,Male,42.0,23,34.0
12772,Male,18.0,25,38.0
12773,Female,49.0,49.0,61.0
12774,Male,41.0,114,87.0
12775,Female,34.0,42,73.0
12776,Female,22.0,29,45.0
12777,Male,42.0,35,72.0
12778,Female,53.0,87,69.0
12779,Female,34.0,28,64.0
12780,Male,28.0,72,100.0
12781,Male,41.0,29.0,51.0
12782,Male,25.0,55,51.0
12783,Male,39.0,26,87.0
12784,Female,46.0,16,22.0
12785,Male,28.0,18,76.0
12786,Female,54.0,39,57.0
12787,Female,34.0,34,60.0
12788,Female,46.0,116,56.0
12789,Female,48.0,35,12.0
12790,Male,70.0,58,66.0
12791,Male,54.0,28,36.0
12792,Female,41.0,19,51.0
12793,Female,42.0,29,66.0
12794,Female,35.0,20,82.0
12795,Male,37.0,43,70.0
12796,Female,50.0,16,46.0
12797,Male,44.0,15,74.0
12798,Female,49.0,76,53.0
12799,Female,39.0,19,53.0
12800,Female,23.0,23,20.0
12801,Male,43.0,40,66.0
12802,Male,49.0,31,53.0
12803,Male,18.0,106,63.0
12804,Female,47.0,23,58.0
12805,Female,21.0,18,33.0
12806,Male,18.0,,67.0
12807,Male,39.0,68,53.0
12808,Female,28.0,94,66.0
12809,Male,36.0,,66.0
12810,Female,50.0,52,14.0
12811,Male,63.0,18,50.0
12812,Male,32.0,16.0,41.0
12813,Male,24.0,16,57.0
12814,Male,33.0,89,70.0
12815,Female,54.0,70,33.0
12816,Female,44.0,54,76.0
12817,Male,42.0,35,56.0
12818,Male,37.0,24,65.0
12819,Male,21.0,17,36.0
12820,Male,31.0,53,35.0
12821,Male,43.0,28,66.0
12822,Male,45.0,15,39.0
12823,Male,42.0,19$,56.0
12824,Male,56.0,34,26.0
12825,Male,49.0,150,73.0
12826,Female,49.0,40,61.0
12827,Female,22.0,44,58.0
12828,Female,37.0,51,81.0
12829,Female,55.0,52,54.0
12830,Male,34.0,15,76.0
12831,Female,68.0,51,57.0
12832,Female,27.0,17,95.0
12833,Male,36.0,68,88.0
12834,Male,47.0,28,51.0
12835,Male ,27.0,26,59.0
12836,M,18.0,45,55.0
12837,Male,24.0,49,42.0
12838,Male,41.0,38,62.0
12839,Male,30.0,17,45.0
12840,Male,23.0,34,46.0
12841,Female,29.0,56,83.0
12842,Female,22.0,19,47.0
12843,Male,18.0,48,30.0
12844,Male,62.0,37,56.0
12845,Female,40.0,23,54.0
12846,Female,32.0,93,83.0
12847,Male,39.0,26,68.0
12848,Male,66.0,28,62.0
12849,Female,40.0,16,
12850,Female,47.0,30,52.0
12851,Male,37.0,16$,50.0
12852,Male,33.0,21,58.0
12853,Female,27.0,15,78.0
12854,Female,33.0,109,40.0
12855,Female,40.0,20,56.0
12856,Female,18.0,96,85.0
12857,Female,41.0,129,83.0
12858,Female,47.0,24,47.0
12859,Male,37.0,25,66.0
12860,Female,49.0,22,53.0
12861,Female,27.0,59,67.0
12862,Female,36.0,19,46.0
12863,Male,41.0,28,55.0
12864,male,36.0,37,75.0
12865,Female,49.0,29,37.0
12866,Female,64.0,15,45.0
12867,Female,40.0,50,59.0
12868,Female,44.0,28,49.0
12869,Female,54.0,35,33.0
12870,female,51.0,71.0,53.0
12871,Male,41.0,24,72.0
12872,Male,47.0,42,14.0
12873,Female,28.0,30,56.0
12874,Female,42.0,20,
12875,Female,39.0,16,58.0
12876,Female,24.0,15,59.0
12877,Female,48.0,36,47.0
12878,Female,45.0,24,27.0
12879,Male,34.0,23,39.0
12880,Male,49.0,16,35.0
12881,Female,43.0,39,69.0
12882,Male,29.0,46,63.0
12883,Male,18.0,110,52.0
12884,Male,31.0,46$,72.0
12885,Female,41.0,22,62.0
12886,Male,18.0,34,62.0
12887,Male,20.0,24,33.0
12888,Male,24.0,53,66.0
12889,Female,20.0,36,56.0
12890,M,44.0,39,71.0
12891,Male,21.0,15.0,44.0
12892,Male,70.0,25,34.0
12893,Male,22.0,16,42.0
12894,Male,28.0,,50.0
12895,Female,37.0,32,70.0
12896,Female,29.0,35,79.0
12897,Male,18.0,90,46.0
12898,Female,18.0,19,78.0
12899,Female,35.0,27,79.0
12900,Female,24.0,16,
12901,Male,38.0,22,85.0
12902,Male,29.0,21,50.0
12903,Female,45.0,52,42.0
12904,Female,41.0,20,39.0
12905,F,26.0,51$,75.0
12906,Male,41.0,25,66.0
12907,Male,38.0,19,53.0
12908,FEMALE,32.0,16,49.0
12909,Male,66.0,15,23.0
12910,Male,41.0,98,87.0
12911,male,18.0,,59.0
12912,Female,46.0,27,44.0
12913,Female,18.0,29,53.0
12914,Male,42.0,16,50.0
12915,Male,53.0,15.0,48.0
12916,Male,56.0,,49.0
12917,Female,59.0,15$,40.0
12918,Male,65.0,65,48.0
12919,Male,49.0,27,51.0
12920,Male,33.0,40,68.0
12921,Male,44.0,15,69.0
12922,Female ,37.0,40.0,59.0
12923,Female,49.0,40,58.0
12924,Male,35.0,27,60.0
12925,Male,43.0,21,67.0
12926,Male,45.0,37,89.0
12927,Male,39.0,33,64.0
12928,Male,43.0,64,75.0
12929,Male,57.0,28,45.0
12930,Male,47.0,120,43.0
12931,Male,,44,67.0
12932,Female,38.0,66,69.0
12933,Male,18.0,16,48.0
12934,Male,50.0,15,49.0
12935,Male,42.0,20,62.0
12936,Female,44.0,35,46.0
12937,Male,47.0,51,53.0
12938,Male,57.0,46,56.0
12939,Female,30.0,22.0,52.0
12940,Female,45.0,43,66.0
12941,Female,35.0,33,42.0
12942,Female,18.0,34,28.0
12943,Male,38.0,38,71.0
12944,Female,18.0,23,34.0
12945,Female,39.0,53,58.0
12946,Male,29.0,89,78.0
12947,Female,25.0,28,62.0
12948,Female,31.0,38,31.0
12949,Male,38.0,36,60.0
12950,Female,24.0,129,44.0
12951,Female,29.0,58,79.0
12952,Female,29.0,54,54.0
12953,Female,45.0,37,73.0
12954,Male,58.0,26,55.0
12955,male,37.0,33,72.0
12956,Male,39.0,17,83.0
12957,Male,43.0,48,77.0
12958,Female,25.0,19,41.0
12959,Female,70.0,19,65.0
12960,Male,19.0,34,35.0
12961,Male,49.0,15,44.0
12962,Female,63.0,56,64.0
12963,Male,43.0,25,46.0
12964,Male,43.0,29,71.0
12965,Female,41.0,58,96.0
12966,Male,28.0,54,72.0
12967,Female,30.0,55,74.0
12968,Male,32.0,35,34.0
12969,Female,43.0,26,48.0
12970,Female,41.0,112,90.0
12971,Male,32.0,25,66.0
12972,Male,26.0,44,92.0
12973,Male,41.0,91,74.0
12974,Male,46.0,18,47.0
12975,Female,22.0,90.0,87.0
12976,Female,35.0,56,94.0
12977,Male,25.0,20,85.0
12978,Female,18.0,18,52.0
12979,Male,38.0,26,62.0
12980,Female,45.0,69,83.0
12981,Female,18.0,29,45.0
12982,Male,18.0,17,61.0
12983,Female,50.0,16,35.0
12984,Male,20.0,24,47.0
12985,Male,68.0,15,52.0
12986,Female,48.0,18,59.0
12987,Male,20.0,18,42.0
12988,Female,38.0,74,84.0
12989,Male,22.0,102,47.0
12990,Female,48.0,36,11.0
12991,Male,18.0,23,57.0
12992,Female,28.0,24,44.0
12993,Female,34.0,80,33.0
12994,Male,42.0,41,59.0
12995,Male,25.0,52,57.0
12996,Female,22.0,26,45.0
12997,Male,23.0,42,44.0
12998,Female,27.0,20,60.0
12999,Male,59.0,33,47.0
13000,Male,48.0,27,50.0
13001,Male,51.0,47,60.0
13002,Female,35.0,45,62.0
13003,Male,18.0,17,36.0
13004,Male,48.0,49,40.0
13005,Male,29.0,32,88.0
13006,Male,55.0,73,52.0
13007,Male,37.0,36,48.0
13008,Female,46.0,150,71.0
13009,Male,51.0,90,71.0
13010,Male,30.0,31,62.0
13011,Female,54.0,23,51.0
13012,Female,40.0,42,45.0
13013,Male,42.0,25,58.0
13014,Male,48.0,22,55.0
13015,Male,45.0,36,87.0
13016,Female,25.0,30,77.0
13017,Male,23.0,83,31.0
13018,Female,32.0,30,47.0
13019,Female,45.0,58,86.0
13020,Female,52.0,16,53.0
13021,Male,18.0,15,64.0
13022,Male,49.0,28,31.0
13023,Female,23.0,38,35.0
13024,Female,44.0,21,45.0
13025,Female,39.0,26,83.0
13026,Male,52.0,70,46.0
13027, Female,48.0,61,76.0
13028,Male,31.0,19,53.0
13029,Male,37.0,26,39.0
13030,Female,47.0,27,42.0
13031,Male,48.0,16,58.0
13032,Male,38.0,27,52.0
13033,Male,36.0,33,92.0
13034,Male,30.0,22,36.0
13035,male,48.0,47,54.0
13036,F,35.0,45,38.0
13037,Male,18.0,40,42.0
13038,Male,36.0,30,49.0
13039,Female,18.0,32,24.0
13040,Female,26.0,31,86.0
13041,Male,34.0,16,53.0
13042,MALE,47.0,73,48.0
13043,Female,23.0,23,36.0
13044,Male,34.0,22,66.0
13045,Male,45.0,15,75.0
13046,Male,21.0,,54.0
13047,Male,34.0,20,56.0
13048,Male,41.0,36,73.0
13049,Female,35.0,39,44.0
13050,Female,59.0,65,62.0
13051,Male,58.0,27,68.0
13052,Female,,62,50.0
13053,Female,18.0,17,34.0
13054,Female,49.0,38.0,47.0
13055,Male,42.0,117,98.0
13056,Male,44.0,43,44.0
13057,Male,43.0,20,54.0
13058,Male,48.0,68,47.0
13059,Female,18.0,34,39.0
13060,Female,34.0,31,59.0
13061,Male,46.0,25,31.0
13062,Female,56.0,47,67.0
13063,Male,,21,67.0
13064,Female,49.0,16,35.0
13065,Male,33.0,43,84.0
13066,Female,40.0,26,78.0
13067, Male,42.0,22$,55.0
13068,Male,35.0,17,39.0
13069,Male,44.0,29,48.0
13070,Male,39.0,28,59.0
13071,Male,37.0,104,86.0
13072,Male,36.0,40,48.0
13073,Male,44.0,23,64.0
13074,Male,34.0,22,40.0
13075,Male,41.0,35,64.0
13076,Male,46.0,66,52.0
13077,Female,36.0,26,66.0
13078,Female,45.0,19,48.0
13079,Female,31.0,23,58.0
13080,Male,41.0,16.0,58.0
13081,MALE,41.0,65,50.0
13082,Male,19.0,24,40.0
13083,Male,29.0,61,89.0
13084,Male,53.0,67,84.0
13085,Male,22.0,30,42.0
13086,Male,39.0,56,67.0
13087,Female,30.0,35,74.0
13088,Male,44.0,23,45.0
13089,Female,,17,15.0
13090,Male,56.0,15,53.0
13091,Male,34.0,67,80.0
13092,FEMALE,51.0,15,59.0
13093,Female,37.0,24,86.0
13094,Male,55.0,26,50.0
13095,Female,41.0,63,57.0
13096,Male,30.0,24,55.0
13097,Male,18.0,19,41.0
13098,Male,61.0,66,62.0
13099,Male,38.0,48,36.0
13100,Female,45.0,46,74.0
13101,Female,39.0,19,58.0
13102,Male,30.0,59,80.0
13103,Female,29.0,15,55.0
13104,Female,43.0,59,43.0
13105,Male,46.0,68,64.0
13106,Male,33.0,17,64.0
13107,Female,44.0,22,53.0
13108,Female,42.0,60,66.0
13109,Female,50.0,44,65.0
13110,Female,38.0,28,44.0
13111,Female,37.0,22,55.0
13112,Male ,41.0,38,58.0
13113,Female,47.0,29,61.0
13114,Female,23.0,,38.0
13115,Female,44.0,16,0.0
13116,Male,37.0,28,21.0
13117,Male,63.0,131,63.0
13118,Female,24.0,27,63.0
13119,Male,55.0,46,64.0
13120,Male,34.0,22,47.0
